fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,pH,sulphates,alcohol,quality,density-kg/m^3,quality classification,Red,White
7.4,0.35,0.31,17.95,0.062,42.0,0.41705069124423966,3.27,0.64,9.1,5,993.9111841559518,Mala,0,1
6.6,0.37,0.24,2.0,0.064,23.0,0.2626728110599078,3.32,0.54,9.4,5,994.6,Mala,0,1
6.7,0.37,0.41,6.3,0.061,22.0,0.3294930875576037,3.16,0.47,9.6,6,995.3,Media,0,1
7.1,0.37,0.32,1.4,0.037,27.0,0.2764976958525346,3.19,0.62,12.0,5,991.8000000000001,Mala,0,1
6.9,0.25,0.27,9.05,0.039,37.0,0.28110599078341014,3.27,0.34,11.3,8,993.6,Alta,0,1
6.8,0.23,0.29,15.4,0.073,56.0,0.3847926267281106,3.06,0.41,8.7,6,998.4,Media,0,1
6.4,0.26,0.21,7.1,0.04,35.0,0.35944700460829493,3.39,0.58,9.9,6,995.6,Media,0,1
7.6,0.3,0.22,10.2,0.049,57.0,0.42626728110599077,3.08,0.4,9.3,6,996.6,Media,0,1
9.4,0.16,0.23,1.6,0.042,14.0,0.14055299539170507,3.07,0.32,9.5,5,994.1999999999999,Mala,0,1
6.8,0.23,0.29,15.4,0.073,56.0,0.3847926267281106,3.06,0.41,8.7,6,998.4,Media,0,1
6.4,0.26,0.21,7.1,0.04,35.0,0.35944700460829493,3.39,0.58,9.9,6,995.6,Media,0,1
7.6,0.3,0.22,10.2,0.049,57.0,0.42626728110599077,3.08,0.4,9.3,6,996.6,Media,0,1
7.5,0.33,0.39,12.4,0.065,29.0,0.26036866359447003,3.16,0.39,9.4,5,997.4,Mala,0,1
7.6,0.38,0.2,3.4,0.046,9.0,0.2534562211981567,3.15,0.41,9.4,5,994.4,Mala,0,1
8.8,0.2,0.43,15.0,0.053,60.0,0.41013824884792627,3.28,0.79,8.8,6,993.9111841559518,Media,0,1
7.5,0.33,0.39,12.4,0.065,29.0,0.26036866359447003,3.16,0.39,9.4,5,997.4,Mala,0,1
8.8,0.2,0.43,15.0,0.053,60.0,0.41013824884792627,3.28,0.79,8.8,6,993.9111841559518,Media,0,1
6.6,0.36,0.21,1.5,0.049,39.0,0.41013824884792627,3.18,0.41,9.9,6,992.8000000000001,Media,0,1
7.6,0.38,0.2,3.4,0.046,9.0,0.2534562211981567,3.15,0.41,9.4,5,994.4,Mala,0,1
5.6,0.46,0.24,4.8,0.042,24.0,0.15207373271889402,3.29,0.37,12.6,6,990.8000000000001,Media,0,1
7.2,0.15,0.38,1.2,0.038,18.0,0.23963133640552994,3.19,0.43,11.1,6,991.7,Media,0,1
8.2,0.42,0.29,4.1,0.03,31.0,0.21658986175115208,3.0,0.32,12.8,7,991.1,Media,0,1
6.8,0.3,0.35,2.8,0.038,10.0,0.3640552995391705,3.09,0.53,12.0,6,991.1999999999999,Media,0,1
6.7,0.27,0.3,13.9,0.029,34.0,0.2880184331797235,3.36,0.5,12.0,7,995.3,Media,0,1
7.2,0.5,0.0,0.8,0.034,46.0,0.2488479262672811,3.19,0.34,9.2,4,993.1999999999999,Mala,0,1
6.0,0.26,0.29,1.0,0.032,27.0,0.2073732718894009,3.38,0.44,12.3,6,989.6,Media,0,1
6.8,0.33,0.28,1.2,0.032,38.0,0.2880184331797235,3.19,0.41,13.0,6,988.9,Media,0,1
6.8,0.3,0.35,2.8,0.038,10.0,0.3640552995391705,3.09,0.53,12.0,6,991.1999999999999,Media,0,1
7.4,0.29,0.31,1.7,0.035,23.0,0.23963133640552994,3.07,0.38,10.9,5,992.6,Mala,0,1
8.2,0.42,0.29,4.1,0.03,31.0,0.21658986175115208,3.0,0.32,12.8,7,991.1,Media,0,1
7.3,0.19,0.24,6.3,0.054,34.0,0.5184331797235023,3.36,0.54,10.0,6,996.4,Media,0,1
6.5,0.32,0.12,11.5,0.033,35.0,0.3663594470046083,3.22,0.32,9.0,5,997.4,Mala,0,1
7.1,0.32,0.4,1.5,0.034,13.0,0.17972350230414746,3.42,0.6,10.4,5,994.4,Mala,0,1
6.5,0.32,0.12,11.5,0.033,35.0,0.3663594470046083,3.22,0.32,9.0,5,997.4,Mala,0,1
7.3,0.19,0.24,6.3,0.054,34.0,0.5184331797235023,3.36,0.54,10.0,6,996.4,Media,0,1
7.3,0.17,0.23,6.3,0.051,35.0,0.5391705069124424,3.36,0.54,10.0,6,996.3,Media,0,1
7.7,0.44,0.24,11.2,0.031,41.0,0.3709677419354839,3.12,0.43,11.3,7,994.8000000000001,Media,0,1
7.7,0.44,0.24,11.2,0.031,41.0,0.3709677419354839,3.12,0.43,11.3,7,994.8000000000001,Media,0,1
7.4,0.49,0.24,15.1,0.03,34.0,0.3387096774193548,3.13,0.51,12.0,7,995.3,Media,0,1
7.7,0.44,0.24,11.2,0.031,41.0,0.3709677419354839,3.12,0.43,11.3,7,994.8000000000001,Media,0,1
7.4,0.49,0.24,15.1,0.03,34.0,0.3387096774193548,3.13,0.51,12.0,7,995.3,Media,0,1
6.4,0.21,0.3,5.6,0.044,43.0,0.3548387096774194,3.6,0.41,10.6,6,994.9,Media,0,1
8.0,0.55,0.42,12.6,0.211,37.0,0.4769585253456221,2.99,0.56,9.3,5,998.8000000000001,Mala,0,1
7.0,0.19,0.23,5.7,0.123,27.0,0.22580645161290322,3.04,0.54,9.4,6,995.4,Media,0,1
7.2,0.24,0.29,2.2,0.037,37.0,0.22119815668202766,3.27,0.64,11.0,7,992.0,Media,0,1
6.5,0.34,0.36,11.0,0.052,53.0,0.5552995391705069,3.44,0.55,9.3,6,998.4,Media,0,1
7.0,0.19,0.23,5.7,0.123,27.0,0.22580645161290322,3.04,0.54,9.4,6,995.4,Media,0,1
6.9,0.18,0.33,1.0,0.054,24.0,0.3640552995391705,3.42,0.51,10.5,5,992.6,Mala,0,1
7.2,0.24,0.29,2.2,0.037,37.0,0.22119815668202766,3.27,0.64,11.0,7,992.0,Media,0,1
8.2,0.18,0.31,11.8,0.039,96.0,0.5599078341013825,3.07,0.52,9.5,6,997.6,Media,0,1
8.3,0.28,0.45,7.8,0.059,32.0,0.3064516129032258,3.33,0.77,11.2,6,997.1999999999999,Media,0,1
6.1,0.34,0.46,4.7,0.029,21.0,0.20276497695852536,3.29,0.62,12.3,6,991.0,Media,0,1
7.4,0.44,0.2,11.5,0.049,44.0,0.347926267281106,3.27,0.44,9.0,5,998.0,Mala,0,1
7.6,0.26,0.58,7.9,0.041,62.0,0.4009216589861751,3.07,0.38,9.0,5,996.6,Mala,0,1
7.4,0.44,0.2,11.5,0.049,44.0,0.347926267281106,3.27,0.44,9.0,5,998.0,Mala,0,1
8.7,0.49,0.57,17.8,0.052,34.0,0.5460829493087558,2.98,0.82,9.0,5,993.9111841559518,Mala,0,1
7.0,0.24,0.25,1.7,0.042,48.0,0.4216589861751152,3.25,0.42,11.4,6,992.0,Media,0,1
7.1,0.25,0.25,1.6,0.046,50.0,0.4032258064516129,3.2,0.42,11.0,7,992.5,Media,0,1
6.1,0.34,0.46,4.7,0.029,21.0,0.20276497695852536,3.29,0.62,12.3,6,991.0,Media,0,1
6.4,0.18,0.31,1.6,0.049,36.0,0.27880184331797236,3.6,0.67,10.4,7,993.4,Media,0,1
8.3,0.27,0.39,2.4,0.058,16.0,0.23271889400921658,3.28,0.59,10.3,5,995.5,Mala,0,1
6.8,0.24,0.35,6.4,0.048,44.0,0.3824884792626728,3.29,0.55,10.5,7,994.4,Media,0,1
8.0,0.22,0.28,14.0,0.053,83.0,0.4400921658986175,3.14,0.45,9.8,6,998.1,Media,0,1
10.0,0.91,0.42,1.6,0.056,34.0,0.4032258064516129,3.11,0.46,10.0,4,996.8000000000001,Mala,0,1
8.9,0.34,0.34,1.6,0.056,13.0,0.391705069124424,3.14,0.47,9.7,5,994.6,Mala,0,1
8.9,0.33,0.34,1.4,0.056,14.0,0.38018433179723504,3.13,0.47,9.7,5,994.6,Mala,0,1
8.0,0.22,0.28,14.0,0.053,83.0,0.4400921658986175,3.14,0.45,9.8,6,998.1,Media,0,1
6.7,0.18,0.19,4.7,0.046,57.0,0.35714285714285715,3.32,0.66,10.5,6,994.6,Media,0,1
7.8,0.2,0.28,10.2,0.054,78.0,0.4147465437788018,3.14,0.46,10.0,6,997.0,Media,0,1
7.3,0.13,0.31,2.3,0.054,22.0,0.22580645161290322,3.24,0.92,11.5,7,992.4,Media,0,1
6.6,0.28,0.3,7.8,0.049,57.0,0.45161290322580644,3.24,0.39,9.5,5,995.8000000000001,Mala,0,1
7.1,0.25,0.3,2.4,0.042,25.0,0.2672811059907834,3.43,0.61,10.5,6,994.0,Media,0,1
7.6,0.36,0.44,8.3,0.255,28.0,0.31336405529953915,3.12,0.43,10.2,6,995.8000000000001,Media,0,1
7.6,0.27,0.25,13.9,0.05,45.0,0.4447004608294931,3.34,0.5,9.8,6,998.4,Media,0,1
6.9,0.37,0.28,13.8,0.031,34.0,0.30184331797235026,3.1,0.37,11.6,6,994.8000000000001,Media,0,1
7.4,0.21,0.27,7.3,0.031,41.0,0.31797235023041476,3.15,0.38,11.8,7,993.1999999999999,Media,0,1
8.2,0.18,0.28,8.5,0.035,41.0,0.3087557603686636,3.04,0.37,10.1,7,995.1999999999999,Media,0,1
6.3,0.19,0.21,1.8,0.049,35.0,0.3617511520737327,3.31,0.5,10.3,6,992.4,Media,0,1
7.0,0.21,0.22,5.1,0.048,38.0,0.37327188940092165,3.34,0.49,10.4,6,994.5,Media,0,1
5.8,0.33,0.2,16.05,0.047,26.0,0.3686635944700461,3.09,0.46,8.9,5,997.6,Mala,0,1
5.8,0.33,0.2,16.05,0.047,26.0,0.3686635944700461,3.09,0.46,8.9,5,997.6,Mala,0,1
7.9,0.29,0.31,7.35,0.034,37.0,0.34101382488479265,3.06,0.31,10.8,5,993.8000000000001,Mala,0,1
6.6,0.31,0.38,16.05,0.058,16.0,0.3663594470046083,3.38,0.6,9.2,5,999.7,Mala,0,1
8.0,0.19,0.3,2.0,0.053,48.0,0.3087557603686636,3.18,0.49,9.6,6,994.0,Media,0,1
8.0,0.2,0.36,1.2,0.032,21.0,0.16589861751152074,3.08,0.37,10.4,6,992.1,Media,0,1
8.0,0.25,0.26,14.0,0.043,41.0,0.5576036866359447,3.03,0.57,8.7,6,998.6,Media,0,1
7.2,0.2,0.61,16.2,0.043,14.0,0.22350230414746544,3.06,0.36,9.2,6,998.7,Media,0,1
7.7,0.3,0.42,14.3,0.045,45.0,0.4769585253456221,3.18,0.63,9.2,5,999.1,Mala,0,1
7.2,0.2,0.61,16.2,0.043,14.0,0.22350230414746544,3.06,0.36,9.2,6,998.7,Media,0,1
7.7,0.3,0.42,14.3,0.045,45.0,0.4769585253456221,3.18,0.63,9.2,5,999.1,Mala,0,1
7.7,0.3,0.42,14.3,0.045,45.0,0.4769585253456221,3.18,0.63,9.2,5,999.1,Mala,0,1
6.4,0.22,0.32,7.9,0.029,34.0,0.271889400921659,3.4,0.39,10.2,5,994.8000000000001,Mala,0,1
7.2,0.2,0.61,16.2,0.043,14.0,0.22350230414746544,3.06,0.36,9.2,6,998.7,Media,0,1
7.0,0.53,0.02,1.0,0.036,39.0,0.23271889400921658,3.2,0.32,9.0,5,993.0,Mala,0,1
7.3,0.24,0.41,13.6,0.05,41.0,0.39631336405529954,3.37,0.43,9.7,5,998.8000000000001,Mala,0,1
7.2,0.24,0.4,17.85,0.049,50.0,0.41244239631336405,3.34,0.42,9.6,5,1000.0,Mala,0,1
7.6,0.15,0.4,1.3,0.036,24.0,0.24423963133640553,3.14,0.76,10.0,5,993.1999999999999,Mala,0,1
7.7,0.3,0.42,14.3,0.045,45.0,0.4769585253456221,3.18,0.63,9.2,5,999.1,Mala,0,1
7.6,0.33,0.41,13.7,0.045,44.0,0.4400921658986175,3.18,0.64,9.1,5,998.9,Mala,0,1
6.8,0.24,0.31,18.3,0.046,40.0,0.31336405529953915,3.3,0.41,8.7,5,1000.0,Mala,0,1
6.8,0.24,0.31,18.3,0.046,40.0,0.31336405529953915,3.3,0.41,8.7,5,1000.0,Mala,0,1
6.8,0.35,0.44,6.5,0.056,31.0,0.35714285714285715,3.14,0.44,9.5,5,995.1999999999999,Mala,0,1
7.9,0.26,0.33,10.3,0.039,73.0,0.47465437788018433,2.93,0.49,9.5,6,996.9,Media,0,1
7.5,0.29,0.67,8.1,0.037,53.0,0.3686635944700461,2.9,0.41,8.9,6,996.6,Media,0,1
7.5,0.29,0.67,8.1,0.037,53.0,0.3686635944700461,2.9,0.41,8.9,6,996.6,Media,0,1
7.2,0.31,0.41,8.6,0.053,15.0,0.1912442396313364,3.29,0.64,9.9,6,997.6,Media,0,1
6.7,0.44,0.31,1.9,0.03,41.0,0.22580645161290322,3.29,0.62,12.6,7,990.0,Media,0,1
10.0,0.23,0.27,14.1,0.033,45.0,0.3686635944700461,2.72,0.43,9.7,6,998.8000000000001,Media,0,1
7.4,0.21,0.3,7.9,0.039,14.0,0.25806451612903225,2.96,0.34,10.4,5,994.1999999999999,Mala,0,1
8.8,0.23,0.35,10.7,0.04,26.0,0.4078341013824885,2.93,0.49,9.1,6,998.4,Media,0,1
7.8,0.34,0.27,1.2,0.04,25.0,0.2304147465437788,3.01,0.55,10.4,5,993.1999999999999,Mala,0,1
7.9,0.26,0.33,10.3,0.039,73.0,0.47465437788018433,2.93,0.49,9.5,6,996.9,Media,0,1
7.5,0.29,0.67,8.1,0.037,53.0,0.3686635944700461,2.9,0.41,8.9,6,996.6,Media,0,1
6.0,0.28,0.35,1.9,0.037,16.0,0.2626728110599078,3.16,0.69,10.6,5,993.3,Mala,0,1
7.9,0.37,0.3,2.7,0.029,64.0,0.35023041474654376,3.12,0.59,12.0,7,991.6,Media,0,1
7.2,0.36,0.36,5.7,0.038,26.0,0.2119815668202765,2.93,0.59,12.5,7,991.4,Media,0,1
7.6,0.13,0.34,9.3,0.062,40.0,0.2764976958525346,3.21,0.39,9.6,5,996.6,Mala,0,1
6.6,0.25,0.36,8.1,0.045,54.0,0.4009216589861751,3.08,0.42,9.2,5,995.8000000000001,Mala,0,1
7.1,0.18,0.26,1.3,0.041,20.0,0.1497695852534562,3.04,0.74,9.9,6,992.6,Media,0,1
7.9,0.3,0.27,8.5,0.036,20.0,0.24423963133640553,2.96,0.46,11.7,6,993.9,Media,0,1
8.3,0.23,0.3,2.1,0.049,21.0,0.3387096774193548,3.09,0.5,9.6,6,995.3,Media,0,1
6.8,0.43,0.3,3.5,0.033,27.0,0.29723502304147464,3.0,0.37,12.0,6,990.6,Media,0,1
7.2,0.36,0.36,5.7,0.038,26.0,0.2119815668202765,2.93,0.59,12.5,7,991.4,Media,0,1
6.6,0.25,0.36,8.1,0.045,54.0,0.4009216589861751,3.08,0.42,9.2,5,995.8000000000001,Mala,0,1
7.1,0.18,0.26,1.3,0.041,20.0,0.1497695852534562,3.04,0.74,9.9,6,992.6,Media,0,1
6.6,0.35,0.29,14.4,0.044,54.0,0.39400921658986177,3.17,0.58,8.9,6,999.1,Media,0,1
7.3,0.22,0.5,13.7,0.049,56.0,0.4216589861751152,3.24,0.66,9.0,6,999.4,Media,0,1
8.1,0.26,0.33,11.1,0.052,52.5,0.35023041474654376,3.03,0.49,10.2,7,997.6,Media,0,1
7.6,0.13,0.34,9.3,0.062,40.0,0.2764976958525346,3.21,0.39,9.6,5,996.6,Mala,0,1
7.0,0.12,0.19,4.9,0.055,27.0,0.27880184331797236,3.29,0.41,9.4,5,995.3,Mala,0,1
8.2,0.37,0.27,1.7,0.028,10.0,0.12211981566820276,2.97,0.48,10.4,5,992.3,Mala,0,1
7.6,0.26,0.36,1.6,0.032,6.0,0.2304147465437788,3.15,0.4,10.4,4,993.0,Mala,0,1
6.3,0.2,0.58,1.4,0.204,15.0,0.20967741935483872,3.16,0.43,10.0,6,993.1,Media,0,1
6.3,0.22,0.57,1.4,0.208,14.0,0.2073732718894009,3.16,0.43,10.0,6,993.1999999999999,Media,0,1
7.1,0.25,0.28,1.6,0.052,46.0,0.37557603686635943,3.05,0.41,10.5,5,992.6,Mala,0,1
7.0,0.27,0.32,6.8,0.047,47.0,0.4308755760368664,3.23,0.39,11.4,6,993.8000000000001,Media,0,1
8.8,0.34,0.33,9.7,0.036,46.0,0.3824884792626728,3.08,0.4,10.2,5,996.6,Mala,0,1
9.2,0.27,0.34,10.5,0.043,49.0,0.511520737327189,3.04,0.41,10.4,6,997.4,Media,0,1
7.1,0.49,0.22,2.0,0.047,146.5,0.6947004608294931,3.24,0.37,11.0,3,992.4,Mala,0,1
9.2,0.71,0.23,6.2,0.042,15.0,0.20046082949308755,2.89,0.34,10.1,6,994.8000000000001,Media,0,1
7.2,0.47,0.65,8.3,0.083,27.0,0.4055299539170507,3.0,0.35,9.2,5,996.4,Mala,0,1
6.8,0.28,0.36,1.6,0.04,25.0,0.18663594470046083,3.23,0.66,10.3,6,992.4,Media,0,1
8.8,0.34,0.33,9.7,0.036,46.0,0.3824884792626728,3.08,0.4,10.2,5,996.6,Mala,0,1
9.2,0.27,0.34,10.5,0.043,49.0,0.511520737327189,3.04,0.41,10.4,6,997.4,Media,0,1
7.3,0.13,0.27,4.6,0.08,34.0,0.3824884792626728,3.23,0.39,11.1,7,993.8000000000001,Media,0,1
7.2,0.16,0.35,1.2,0.031,27.0,0.17972350230414746,3.33,0.34,9.9,5,992.8000000000001,Mala,0,1
6.8,0.31,0.32,7.6,0.052,35.0,0.315668202764977,3.14,0.38,9.0,5,995.9,Mala,0,1
8.3,0.36,0.57,15.0,0.052,35.0,0.576036866359447,2.93,0.64,8.6,5,993.9111841559518,Mala,0,1
6.8,0.31,0.32,7.6,0.052,35.0,0.315668202764977,3.14,0.38,9.0,5,995.9,Mala,0,1
8.3,0.36,0.57,15.0,0.052,35.0,0.576036866359447,2.93,0.64,8.6,5,993.9111841559518,Mala,0,1
6.3,0.25,0.44,11.6,0.041,48.0,0.43548387096774194,3.18,0.52,9.5,5,996.8000000000001,Mala,0,1
6.0,0.45,0.42,1.1,0.051,61.0,0.4400921658986175,3.02,0.4,9.0,5,993.1999999999999,Mala,0,1
8.1,0.26,0.3,7.8,0.049,39.0,0.33640552995391704,2.99,0.58,10.0,6,995.4,Media,0,1
6.4,0.22,0.32,12.0,0.066,57.0,0.35023041474654376,3.6,0.43,9.0,6,999.1999999999999,Media,0,1
5.7,0.45,0.42,1.1,0.051,61.0,0.4400921658986175,3.02,0.4,9.0,5,993.1999999999999,Mala,0,1
7.2,0.19,0.31,1.4,0.046,37.0,0.29723502304147464,3.34,0.57,10.2,7,993.9,Media,0,1
6.7,0.31,0.44,6.7,0.054,29.0,0.3548387096774194,3.04,0.44,9.6,5,995.1999999999999,Mala,0,1
8.0,0.25,0.13,17.2,0.036,49.0,0.49078341013824883,2.96,0.46,9.7,5,999.6,Mala,0,1
9.9,1.005,0.46,1.4,0.046,34.0,0.41244239631336405,3.02,0.49,10.2,4,996.6,Mala,0,1
8.1,0.31,0.36,8.2,0.028,29.0,0.31336405529953915,3.01,0.34,13.0,7,992.5,Media,0,1
8.1,0.24,0.38,4.3,0.044,49.0,0.3824884792626728,3.37,0.74,10.8,6,996.0,Media,0,1
8.0,0.25,0.13,6.349076544223272,0.036,49.0,0.49078341013824883,2.96,0.46,9.7,5,999.6,Mala,0,1
6.4,0.29,0.28,11.1,0.063,66.0,0.37557603686635943,2.89,0.57,9.0,5,997.3,Mala,0,1
7.2,0.15,0.33,1.1,0.027,16.0,0.1313364055299539,3.37,0.4,9.9,5,993.7,Mala,0,1
7.0,0.12,0.32,7.2,0.058,22.0,0.1912442396313364,3.29,0.38,9.2,6,996.6,Media,0,1
7.4,0.32,0.55,16.6,0.056,53.0,0.5345622119815668,2.96,0.58,8.7,6,993.9111841559518,Media,0,1
8.5,0.17,0.31,1.0,0.024,13.0,0.195852534562212,2.79,0.37,10.1,5,993.0,Mala,0,1
8.5,0.17,0.31,1.0,0.024,13.0,0.195852534562212,2.79,0.37,10.1,5,993.0,Mala,0,1
9.5,0.21,0.47,1.3,0.039,21.0,0.2695852534562212,2.9,0.64,9.5,5,995.9,Mala,0,1
8.2,0.21,0.48,1.4,0.041,11.0,0.21428571428571427,3.17,0.57,9.9,5,995.8000000000001,Mala,0,1
7.4,0.32,0.55,16.6,0.056,53.0,0.5345622119815668,2.96,0.58,8.7,6,993.9111841559518,Media,0,1
6.8,0.31,0.42,6.9,0.046,50.0,0.3847926267281106,3.19,0.46,9.0,5,995.8000000000001,Mala,0,1
6.8,0.27,0.28,13.3,0.076,50.0,0.3617511520737327,3.03,0.38,8.6,6,997.9,Media,0,1
7.4,0.21,0.3,8.1,0.047,13.0,0.2488479262672811,3.12,0.35,10.5,6,994.1,Media,0,1
8.0,0.23,0.35,9.2,0.044,53.0,0.4147465437788018,3.09,0.56,9.5,7,997.0,Media,0,1
7.6,0.2,0.31,1.4,0.047,41.0,0.31336405529953915,3.43,0.53,10.1,6,993.4,Media,0,1
6.3,0.41,0.3,3.2,0.03,49.0,0.3640552995391705,3.53,0.79,11.7,7,992.7,Media,0,1
8.3,0.49,0.43,2.5,0.036,32.0,0.2534562211981567,3.23,0.47,10.7,6,994.4,Media,0,1
6.3,0.41,0.3,3.2,0.03,49.0,0.3640552995391705,3.53,0.79,11.7,7,992.7,Media,0,1
7.6,0.2,0.26,4.5,0.086,37.0,0.2926267281105991,3.15,0.42,9.2,5,996.3,Mala,0,1
7.5,0.26,0.26,18.35,0.084,33.0,0.3064516129032258,3.17,0.39,8.8,5,993.9111841559518,Mala,0,1
7.5,0.26,0.26,18.35,0.084,33.0,0.3064516129032258,3.17,0.39,8.8,5,993.9111841559518,Mala,0,1
6.8,0.27,0.35,7.8,0.048,76.0,0.4400921658986175,3.24,0.43,9.5,6,995.9,Media,0,1
6.8,0.28,0.37,7.0,0.057,35.0,0.46543778801843316,3.57,0.55,10.2,5,997.3,Mala,0,1
8.4,0.2,0.27,6.3,0.048,30.0,0.315668202764977,3.25,0.5,9.1,6,996.6,Media,0,1
7.9,0.33,0.26,1.2,0.044,23.0,0.22350230414746544,3.19,0.54,10.5,6,993.1999999999999,Media,0,1
7.5,0.38,0.5,12.8,0.042,57.0,0.41013824884792627,3.09,0.46,9.0,6,998.4,Media,0,1
7.6,0.2,0.3,14.2,0.056,53.0,0.47580645161290325,3.14,0.46,8.9,8,999.0,Alta,0,1
7.6,0.2,0.3,14.2,0.056,53.0,0.47580645161290325,3.14,0.46,8.9,8,999.0,Alta,0,1
7.6,0.2,0.3,14.2,0.056,53.0,0.47580645161290325,3.14,0.46,8.9,8,999.0,Alta,0,1
7.6,0.2,0.3,14.2,0.056,53.0,0.47580645161290325,3.14,0.46,8.9,8,999.0,Alta,0,1
7.6,0.2,0.3,14.2,0.056,53.0,0.47580645161290325,3.14,0.46,8.9,8,999.0,Alta,0,1
8.1,0.19,0.58,16.65,0.049,48.0,0.4032258064516129,3.2,0.62,9.1,6,993.9111841559518,Media,0,1
7.6,0.16,0.41,1.9,0.047,27.0,0.33410138248847926,3.2,0.53,10.1,6,993.7,Media,0,1
8.1,0.22,0.28,7.7,0.043,57.0,0.391705069124424,3.12,0.55,10.0,5,995.4,Mala,0,1
8.0,0.22,0.32,6.349076544223272,0.043,63.0,0.44930875576036866,3.11,0.53,9.5,6,997.0,Media,0,1
7.1,0.33,0.3,3.3,0.034,30.0,0.22119815668202766,3.08,0.31,12.3,7,991.1999999999999,Media,0,1
6.4,0.43,0.27,1.1,0.054,5.0,0.23963133640552994,3.24,0.52,9.1,4,993.9,Mala,0,1
7.6,0.2,0.3,14.2,0.056,53.0,0.47580645161290325,3.14,0.46,8.9,8,999.0,Alta,0,1
7.0,0.12,0.28,6.3,0.057,17.0,0.22350230414746544,3.5,0.44,9.6,5,995.7,Mala,0,1
7.4,0.3,0.22,5.25,0.053,33.0,0.4009216589861751,3.13,0.45,11.6,6,992.6,Media,0,1
7.0,0.28,0.33,14.6,0.043,47.0,0.37327188940092165,3.34,0.67,8.8,6,999.4,Media,0,1
8.4,0.2,0.38,11.8,0.055,51.0,0.3778801843317972,3.34,0.82,8.9,6,993.9111841559518,Media,0,1
7.0,0.28,0.33,14.6,0.043,47.0,0.37327188940092165,3.34,0.67,8.8,6,999.4,Media,0,1
8.4,0.2,0.38,11.8,0.055,51.0,0.3778801843317972,3.34,0.82,8.9,6,993.9111841559518,Media,0,1
8.4,0.2,0.38,11.8,0.055,51.0,0.3778801843317972,3.34,0.82,8.9,6,993.9111841559518,Media,0,1
7.3,0.18,0.31,17.3,0.055,32.0,0.4400921658986175,3.13,0.46,9.0,6,993.9111841559518,Media,0,1
6.8,0.31,0.09,1.4,0.04,56.0,0.32027649769585254,3.19,0.46,10.0,5,992.1999999999999,Mala,0,1
6.7,0.31,0.08,1.3,0.038,58.0,0.3248847926267281,3.18,0.46,10.0,5,992.1999999999999,Mala,0,1
7.6,0.17,0.35,1.6,0.047,43.0,0.34101382488479265,3.36,0.69,11.1,6,993.4,Media,0,1
7.4,0.3,0.22,5.25,0.053,33.0,0.4009216589861751,3.13,0.45,11.6,6,992.6,Media,0,1
7.4,0.26,0.31,2.4,0.043,58.0,0.39631336405529954,3.42,0.68,10.6,6,994.1,Media,0,1
7.0,0.28,0.33,14.6,0.043,47.0,0.37327188940092165,3.34,0.67,8.8,6,999.4,Media,0,1
8.4,0.2,0.38,11.8,0.055,51.0,0.3778801843317972,3.34,0.82,8.9,6,993.9111841559518,Media,0,1
5.6,0.18,0.31,1.5,0.038,16.0,0.17972350230414746,3.34,0.58,10.1,6,992.4,Media,0,1
7.2,0.15,0.39,1.8,0.043,21.0,0.35253456221198154,3.52,0.47,10.0,5,994.8000000000001,Mala,0,1
8.0,0.4,0.33,7.7,0.034,27.0,0.2119815668202765,3.18,0.41,12.2,7,993.5,Media,0,1
7.0,0.25,0.56,2.0,0.035,20.0,0.20506912442396313,3.23,0.53,11.0,6,991.8000000000001,Media,0,1
7.2,0.15,0.39,1.8,0.043,21.0,0.35253456221198154,3.52,0.47,10.0,5,994.8000000000001,Mala,0,1
6.8,0.18,0.46,1.4,0.064,37.0,0.3548387096774194,3.37,0.45,11.1,5,992.4,Mala,0,1
6.6,0.32,0.22,16.7,0.046,38.0,0.2926267281105991,3.22,0.67,10.4,6,997.9,Media,0,1
9.0,0.55,0.3,8.1,0.026,14.0,0.1497695852534562,2.94,0.36,11.8,5,993.0,Mala,0,1
6.9,0.19,0.39,8.0,0.028,22.0,0.17972350230414746,3.11,0.66,10.8,6,994.0,Media,0,1
6.3,0.41,0.33,4.7,0.023,28.0,0.23963133640552994,3.3,0.38,12.5,7,991.0,Media,0,1
9.0,0.55,0.3,8.1,0.026,14.0,0.1497695852534562,2.94,0.36,11.8,5,993.0,Mala,0,1
7.0,0.2,0.34,2.1,0.049,12.0,0.2995391705069124,3.25,0.46,11.6,7,992.1999999999999,Media,0,1
6.6,0.32,0.22,16.7,0.046,38.0,0.2926267281105991,3.22,0.67,10.4,6,997.9,Media,0,1
7.7,0.26,0.34,6.4,0.05,36.0,0.3617511520737327,3.19,0.7,11.5,6,993.7,Media,0,1
6.3,0.21,0.28,1.5,0.051,46.0,0.31336405529953915,3.23,0.42,10.1,6,992.8000000000001,Media,0,1
7.6,0.34,0.39,7.6,0.04,45.0,0.4815668202764977,3.11,0.53,9.2,6,996.5,Media,0,1
6.3,0.21,0.28,1.5,0.051,46.0,0.31336405529953915,3.23,0.42,10.1,6,992.8000000000001,Media,0,1
8.0,0.43,0.4,6.349076544223272,0.168,29.0,0.423963133640553,3.07,0.64,9.2,5,999.1,Mala,0,1
7.5,0.3,0.71,1.3,0.16,44.0,0.3294930875576037,3.08,0.42,8.9,5,994.8000000000001,Mala,0,1
